PaperID,Title,PubYear,Source,DOI,citation_id,authors_text,authorships_names,authorships_orcids
7198,Design and performance analysis of salinity gradient solar pond under different climatic and soil conditions,2023,OpenAlex,10.1371/journal.pone.0279311,,"Muhammad Ihsan Shahid, Muhammad Asim, Muhammad Farhan, Muhammad Fahad Sheikh, Muhammad Usman Ashraf, Hassan Arshad, Ahmed Alghamdi, Abdullah Alshahrani, Adel A. Bahaddad, Khalid Ali Almarhabi","""[\""Muhammad Ihsan Shahid\"", \""Muhammad Asim\"", \""Muhammad Farhan\"", \""Muhammad Fahad Sheikh\"", \""Muhammad Usman Ashraf\"", \""Hassan Arshad\"", \""Ahmed Alghamdi\"", \""Abdullah Alshahrani\"", \""Adel A. Bahaddad\"", \""Khalid Ali Almarhabi\""]""","""[\""https://orcid.org/0000-0003-1447-2247\"", \""https://orcid.org/0000-0002-9522-7042\"", \""https://orcid.org/0000-0002-2223-812X\"", \""https://orcid.org/0000-0002-0124-4838\"", \""https://orcid.org/0000-0001-7341-8625\"", \""https://orcid.org/0000-0002-8150-0765\"", \""https://orcid.org/0000-0001-7199-6587\"", \""https://orcid.org/0000-0002-5988-888X\"", \""https://orcid.org/0000-0001-5137-5054\"", \""https://orcid.org/0000-0002-3104-209X\""]"""
7199,Exogenous zinc mitigates salinity stress by stimulating proline metabolism in proso millet (Panicum miliaceum L.),2023,OpenAlex,10.3389/fpls.2023.1053869,,"Naveed Ul Mushtaq, Khalid M. Alghamdi, Seerat Saleem, Inayatullah Tahir, Ahmed Bahieldin, Bernard Henrissat, Mohammed Khalid Alghamdi, Reiaz Ul Rehman, Khalid Rehman Hakeem","""[\""Naveed Ul Mushtaq\"", \""Khalid M. Alghamdi\"", \""Seerat Saleem\"", \""Inayatullah Tahir\"", \""Ahmed Bahieldin\"", \""Bernard Henrissat\"", \""Mohammed Khalid Alghamdi\"", \""Reiaz Ul Rehman\"", \""Khalid Rehman Hakeem\""]""","""[\""https://orcid.org/0000-0001-6019-0422\"", \""https://orcid.org/0000-0002-6958-7327\"", \""https://orcid.org/0000-0002-2847-4991\"", \""https://orcid.org/0000-0001-5853-8055\"", \""https://orcid.org/0000-0002-6496-7881\"", \""https://orcid.org/0000-0002-3434-8588\"", null, \""https://orcid.org/0000-0002-7685-346X\"", \""https://orcid.org/0000-0001-7824-4695\""]"""
7200,Exploring the cost-effectiveness of high versus low perioperative fraction of inspired oxygen in the prevention of surgical site infections among abdominal surgery patients in three low- and middle-income countries,2023,OpenAlex,10.1016/j.bjao.2023.100207,,"Bruce Biccard, Denton Smith, Shrikant Peters, Adam Boutall, Graeme Wilson, Ettienne Coetzee, Margot Flint, Simphiwe Gumede, Shreya Rayamajhi, Sharon Bannister, Nonkululo Daniel, Maria Fourtounas, Rachel Moore, Nnosa Sentholang, Osaheni Osayomwanbo, Aghadi Ifeanyi Kene, Saidu Yusuf Yakubu, Amos Chukw","""[\""Bruce Biccard\"", \""Denton Smith\"", \""Shrikant Peters\"", \""Adam Boutall\"", \""Graeme Wilson\"", \""Ettienne Coetzee\"", \""Margot Flint\"", \""Simphiwe Gumede\"", \""Shreya Rayamajhi\"", \""Sharon Bannister\"", \""Nonkululo Daniel\"", \""Maria Fourtounas\"", \""Rachel Moore\"", \""Nnosa Sentholang\"", \""Osaheni Osayomwanbo\"", \""Aghadi Ifeanyi Kene\"", \""Saidu Yusuf Yakubu\"", \""Amos Chukwu\"", \""Musliu Adetola Tolani\"", \""Yakubu Momohsani Adinoyi\"", \""Aliyu Abdulrahman\"", \""Dalhat Salahu\"", \""Isa kabir\"", \""Ibrahim Salisu\"", \""Tinuola Adigun\"", \""AT Adenekan\"", \""Emmanuel Williams\"", \""Pradeep Bhatia\"", \""Ramkaran Chaudhary\"", \""Nikhil Kothari\"", \""Sanjeev Misra\"", \""Puneet Pareek\"", \""Dharma Ram Poonia\"", \""Kirti Kumar Rathod\"", \""Mahaveer Singh Rodha\"", \""Naveen Sharma\"", \""Nivedita Sharma\"", \""Subhash Soni\"", \""Vaibhav Kumar Varshney\"", \""Jeewan Ram Vishnoi\"", \""Satya Shree Balija\"", \""Anuj Goyal\"", \""Farhanul Hudda\"", \""Manoji Joshva\"", \""Rajkumar Kottayasamy Seenivasagam\"", \""Shafiq Shajahan\"", \""Sameer Sharma\"", \""Sunil Kumar Singh\"", \""Praveen Talwar\"", \""Debendra Kumar Tripathi\"", \""Bhatt\"", \""Swati Daniel\"", \""Jyoti Dhiman\"", \""Christina George\"", \""Dhruva Ghosh\"", \""Sunita Goyal\"", \""Priyanka Hans\"", \""Parvez Haque\"", \""Deepak Jain\"", \""Harsharan Kaur\"", \""Karan Kumar\"", \""Amit Mahajan\"", \""Vishal Michael\"", \""Reuben Rajappa\"", \""Arti Rajkumar\"", \""Atul Suroy\"", \""Ravinder Singh Thind\"", \""Sreejith Kannummal Veetil\"", \""Alisha Manisha Aggarwal\"", \""Parth Dhamija\"", \""Gurleen Kaur Garry\"", \""Himani Gupta\"", \""Ruchi Jakhar\"", \""Vinod Kumar\"", \""Kshitij Kumar\"", \""Parmod Kumar\"", \""Gurtaj Singh\"", \""Sona Chowdhury\"", \""Neha Desai\"", \""Jyotsna Goswami\"", \""Sonia Mathai\"", \""Viplab Patro\""]""","""[\""https://orcid.org/0000-0001-5872-8369\"", null, \""https://orcid.org/0000-0002-5252-432X\"", \""https://orcid.org/0000-0002-6413-5890\"", null, \""https://orcid.org/0000-0002-2443-962X\"", \""https://orcid.org/0000-0002-3005-5825\"", \""https://orcid.org/0009-0002-0158-2455\"", \""https://orcid.org/0000-0002-0930-9990\"", \""https://orcid.org/0000-0001-9218-9098\"", null, \""https://orcid.org/0000-0002-3678-018X\"", null, null, null, \""https://orcid.org/0000-0002-8599-8169\"", null, null, \""https://orcid.org/0000-0003-4296-9744\"", null, null, \""https://orcid.org/0000-0003-0215-0873\"", null, null, null, \""https://orcid.org/0000-0003-4107-8851\"", null, \""https://orcid.org/0000-0001-5082-7151\"", \""https://orcid.org/0000-0002-4861-5106\"", \""https://orcid.org/0000-0002-9829-905X\"", null, null, \""https://orcid.org/0000-0003-0224-5012\"", null, \""https://orcid.org/0000-0001-8384-9197\"", null, \""https://orcid.org/0000-0002-5582-3210\"", \""https://orcid.org/0000-0001-9972-8920\"", \""https://orcid.org/0000-0003-1771-2787\"", \""https://orcid.org/0000-0003-1484-8929\"", null, null, null, null, null, null, \""https://orcid.org/0000-0002-2415-4333\"", \""https://orcid.org/0000-0001-5004-0869\"", null, null, null, null, null, null, \""https://orcid.org/0000-0003-2976-0241\"", \""https://orcid.org/0009-0001-7479-9703\"", null, null, null, \""https://orcid.org/0009-0007-5227-5881\"", \""https://orcid.org/0000-0003-0530-4487\"", \""https://orcid.org/0000-0002-1213-5709\"", null, null, null, null, \""https://orcid.org/0009-0003-4041-3010\"", null, null, null, \""https://orcid.org/0000-0002-2840-095X\"", \""https://orcid.org/0009-0001-8222-0108\"", null, \""https://orcid.org/0000-0002-0086-7398\"", null, null, null, null, null, \""https://orcid.org/0000-0003-0572-9821\"", null, \""https://orcid.org/0000-0003-3997-4972\""]"""
7201,Group Action on the Set of Nonunits in Rings,2023,OpenAlex,10.1155/2023/9711759,,"Eman S. Almotairi, M. Imran Bhat, Ahmad M. Alghamdi","""[\""Eman S. Almotairi\"", \""M. Imran Bhat\"", \""Ahmad M. Alghamdi\""]""","""[\""https://orcid.org/0000-0002-3335-1638\"", \""https://orcid.org/0000-0001-9720-4891\"", \""https://orcid.org/0000-0001-9715-1558\""]"""
7203,Human Pose Estimation Using Deep Learning: A Systematic Literature Review,2023,OpenAlex,10.3390/make5040081,,"Esraa Samkari, Muhammad Arif, Manal Alghamdi, Mohammed A. Al Ghamdi","""[\""Esraa Samkari\"", \""Muhammad Arif\"", \""Manal Alghamdi\"", \""Mohammed A. Al Ghamdi\""]""","""[\""https://orcid.org/0009-0007-1413-0403\"", \""https://orcid.org/0000-0003-0513-9872\"", \""https://orcid.org/0000-0002-7895-6999\"", \""https://orcid.org/0000-0002-5993-5236\""]"""
7205,Identification of Tuberculosis and Coronavirus Patients Using Hybrid Deep Learning Models,2023,OpenAlex,10.32604/cmc.2023.037826,,Mohammed A. Al Ghamdi,"""[\""Mohammed A. Al Ghamdi\""]""","""[null]"""
7206,Leaching Fraction (LF) of Irrigation Water for Saline Soils Using Machine Learning,2023,OpenAlex,10.32604/iasc.2023.030844,,"Rab Nawaz Bashir, Imran Sarwar Bajwa, Muhammad Waseem Iqbal, Muhammad Usman Ashraf, Ahmed Mohammed Alghamdi, Adel A. Bahaddad, Khalid Ali Almarhabi","""[\""Rab Nawaz Bashir\"", \""Imran Sarwar Bajwa\"", \""Muhammad Waseem Iqbal\"", \""Muhammad Usman Ashraf\"", \""Ahmed Mohammed Alghamdi\"", \""Adel A. Bahaddad\"", \""Khalid Ali Almarhabi\""]""","""[\""https://orcid.org/0000-0001-7409-1775\"", \""https://orcid.org/0000-0002-5161-6441\"", \""https://orcid.org/0000-0001-6284-5904\"", \""https://orcid.org/0000-0001-7341-8625\"", \""https://orcid.org/0000-0001-7644-5039\"", \""https://orcid.org/0000-0001-5137-5054\"", \""https://orcid.org/0000-0002-3104-209X\""]"""
7207,Mineralogy of the unified soil classes of Wadi As Suqah: A sustainable engineering geology approach,2023,OpenAlex,10.21833/ijaas.2023.07.016,,"Musaad A. Alotabi, Mohammed A. M. Alghamdi","""[\""Musaad A. Alotabi\"", \""Mohammed A. M. Alghamdi\""]""","""[null, null]"""
7208,Modular Conjectures for Direct Product of Finite Groups,2023,OpenAlex,10.3390/sym15122143,,"Eman Bakhdher, Ahmad M. Alghamdi","""[\""Eman Bakhdher\"", \""Ahmad M. Alghamdi\""]""","""[\""https://orcid.org/0009-0005-2317-2803\"", \""https://orcid.org/0000-0001-9715-1558\""]"""
7209,On Height-Zero Characters in p-Constrained Groups,2023,OpenAlex,10.3390/sym15111990,,"Manal H. Algreagri, Ahmad M. Alghamdi","""[\""Manal H. Algreagri\"", \""Ahmad M. Alghamdi\""]""","""[\""https://orcid.org/0009-0001-8641-2748\"", \""https://orcid.org/0000-0001-9715-1558\""]"""
7210,On Laplacian Eigenvalues of Wheel Graphs,2023,OpenAlex,10.3390/sym15091737,,"Manal Alotaibi, Ahmad M. Alghamdi, Hanan Alolaiyan","""[\""Manal Alotaibi\"", \""Ahmad M. Alghamdi\"", \""Hanan Alolaiyan\""]""","""[null, \""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-7845-7751\""]"""
7211,On Normalized Laplacian Spectra of the Weakly Zero-Divisor Graph of the Ring ℤn,2023,OpenAlex,10.3390/math11204310,,"Nazim Nazim, Nadeem ur Rehman, Ahmad M. Alghamdi","""[\""Nazim Nazim\"", \""Nadeem ur Rehman\"", \""Ahmad M. Alghamdi\""]""","""[null, \""https://orcid.org/0000-0003-3955-7941\"", \""https://orcid.org/0000-0001-9715-1558\""]"""
7213,ON THE REGULARITY CRITERION ON ONE VELOCITY COMPONENT FOR THE MICROPOLAR FLUID EQUATIONS,2023,OpenAlex,10.3846/mma.2023.15261,,"Ravi P. Agarwal, Ahmad M. Alghamdi, Sadek Gala, Maria Alessandra Ragusa","""[\""Ravi P. Agarwal\"", \""Ahmad M. Alghamdi\"", \""Sadek Gala\"", \""Maria Alessandra Ragusa\""]""","""[\""https://orcid.org/0000-0003-0634-2370\"", \""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-4286-4689\"", \""https://orcid.org/0000-0001-6611-6370\""]"""
7215,Recognizing Brain Tumors Using Adaptive Noise Filtering and Statistical Features,2023,OpenAlex,10.3390/diagnostics13081451,,"Mehwish Rasheed, Muhammad Waseem Iqbal, Arfan Jaffar, Muhammad Usman Ashraf, Khalid Ali Almarhabi, Ahmed Mohammed Alghamdi, Adel A. Bahaddad","""[\""Mehwish Rasheed\"", \""Muhammad Waseem Iqbal\"", \""Arfan Jaffar\"", \""Muhammad Usman Ashraf\"", \""Khalid Ali Almarhabi\"", \""Ahmed Mohammed Alghamdi\"", \""Adel A. Bahaddad\""]""","""[null, \""https://orcid.org/0000-0001-6284-5904\"", \""https://orcid.org/0000-0002-7003-4498\"", \""https://orcid.org/0000-0001-7341-8625\"", \""https://orcid.org/0000-0002-3104-209X\"", \""https://orcid.org/0000-0001-7644-5039\"", \""https://orcid.org/0000-0001-5137-5054\""]"""
7216,Regularity criteria via horizontal component of velocity for the Boussinesq equations in anisotropic Lorentz spaces,2023,OpenAlex,10.1515/dema-2022-0221,,"Ravi P. Agarwal, Ahmad M. Alghamdi, Sadek Gala, Maria Alessandra Ragusa","""[\""Ravi P. Agarwal\"", \""Ahmad M. Alghamdi\"", \""Sadek Gala\"", \""Maria Alessandra Ragusa\""]""","""[\""https://orcid.org/0000-0003-0634-2370\"", \""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-4286-4689\"", \""https://orcid.org/0000-0001-6611-6370\""]"""
7218,SAA-UNet: Spatial Attention and Attention Gate UNet for COVID-19 Pneumonia Segmentation from Computed Tomography,2023,OpenAlex,10.3390/diagnostics13091658,,"Shroog Alshomrani, Muhammad Arif, Mohammed A. Al Ghamdi","""[\""Shroog Alshomrani\"", \""Muhammad Arif\"", \""Mohammed A. Al Ghamdi\""]""","""[\""https://orcid.org/0000-0001-5978-3968\"", \""https://orcid.org/0000-0003-0513-9872\"", \""https://orcid.org/0000-0002-5993-5236\""]"""
7219,Soft Groups and Characteristic Soft Subgroups,2023,OpenAlex,10.3390/sym15071450,,"Amlak I. Alajlan, Ahmad M. Alghamdi","""[\""Amlak I. Alajlan\"", \""Ahmad M. Alghamdi\""]""","""[\""https://orcid.org/0009-0007-5978-2069\"", \""https://orcid.org/0000-0001-9715-1558\""]"""
7220,The Wreath Product of Powerful p-Groups,2023,OpenAlex,10.3390/sym15111987,,"Bashayer S. Alharbi, Ahmad M. Alghamdi","""[\""Bashayer S. Alharbi\"", \""Ahmad M. Alghamdi\""]""","""[\""https://orcid.org/0000-0003-2351-5747\"", \""https://orcid.org/0000-0001-9715-1558\""]"""
7221,The application of a new recyclable photocatalyst γ-Fe2O3@SiO2@ZIF8-Ag in the photocatalytic degradation of amoxicillin in aqueous solutions,2023,OpenAlex,10.1007/s10661-023-10974-8,,"Tariq J. Al‐Musawi, Mohammad Ahmad Alghamdi, Firas Rahi Alhachami, Haider Kamil Zaidan, Nezamaddin Mengelīzadeh, Abolfazl Asghar, Davoud Balarak","""[\""Tariq J. Al\u2010Musawi\"", \""Mohammad Ahmad Alghamdi\"", \""Firas Rahi Alhachami\"", \""Haider Kamil Zaidan\"", \""Nezamaddin Mengel\u012bzadeh\"", \""Abolfazl Asghar\"", \""Davoud Balarak\""]""","""[\""https://orcid.org/0000-0001-9852-3122\"", null, \""https://orcid.org/0000-0002-8401-0470\"", \""https://orcid.org/0000-0003-4060-2092\"", \""https://orcid.org/0000-0003-1974-2314\"", null, \""https://orcid.org/0000-0003-3679-9726\""]"""
6984,"Public awareness of colorectal cancer screening in the Al-Baha region, Saudi Arabia, 2022",2022,Scholar,10.7759/cureus.32386,yYNXiPMAAAAJ:LkGwnXOMwfcC,"AG Alghamdi, ZJA Almuhanna, ZHMB Hulayqah, FAG Algharsan, ...","""[\""Ali G Alghamdi\"", \""Zahraa Almuhanna\"", \""Zainab Hussain M Bu Hulayqah\"", \""Fatimah Abdulaziz G Algharsan\"", \""Hashim A Alghamdi\"", \""Hadeel A Alzahrani\""]""","""[null, null, null, null, null, null]"""
6989,Onychomadesis and Beau's Line Following Hand-Foot-and-Mouth Disease in a Seven-Year-Old Male,2022,Scholar,10.7759/cureus.23832,yYNXiPMAAAAJ:ufrVoPGSRksC,"A Alghamdi, N Mazraani, Y Alghamdi, SM Albugami","""[\""Ali Alghamdi\"", \""Nadia Mazraani\"", \""Yara Alghamdi\"", \""Sarah M Albugami\""]""","""[\""https://orcid.org/0000-0003-4568-7144\"", null, \""https://orcid.org/0000-0002-9649-146X\"", null]"""
6992,"Prevalence of self-reported muscle pain among statin users From National Guard Hospital, Riyadh",2022,Scholar,10.7759/cureus.23463,yYNXiPMAAAAJ:Zph67rFs4hoC,"I Suliman, A Batarfi, H Almohammadi, H Aljeraisi, H Alnaserallah, ...","""[\""Ihab Suliman\"", \""Abdulaziz Batarfi\"", \""Hassan Almohammadi\"", \""Hisham Aljeraisi\"", \""Hassan Alnaserallah\"", \""Ali Alghamdi\""]""","""[null, null, null, null, null, \""https://orcid.org/0000-0003-4568-7144\""]"""
7055,Talking Head from Speech Audio using a Pre-trained Image Generator,2022,OpenAlex,10.1145/3503161.3548101,,"Mohammed Alghamdi, He Wang, Andrew J. Bulpitt, David Hogg","""[\""Mohammed Alghamdi\"", \""He Wang\"", \""Andrew J. Bulpitt\"", \""David Hogg\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0001-9736-8028\"", \""https://orcid.org/0000-0002-7905-4540\"", \""https://orcid.org/0000-0002-6125-9564\""]"""
7108,Optimization Model for Intrusion Detection System in IoT Applications,2022,OpenAlex,10.51483/ijccr.2.1.2022.41-51,,"Abeer. Y.A. Salawi, Mohammed Alghamdi","""[\""Abeer. Y.A. Salawi\"", \""Mohammed Alghamdi\""]""","""[null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7109,Protecting Cloud Infrastructure from DDOS Assaults the use of Blockchain to Achieve Cloud Security,2022,OpenAlex,10.51483/ijccr.2.1.2022.1-6,,"Salwa. H. Alghmadi, Mohammed Alghamdi","""[\""Salwa. H. Alghmadi\"", \""Mohammed Alghamdi\""]""","""[null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7110,COVID-19 Impact on Visits to Dental Clinics,2022,OpenAlex,10.9734/jpri/2022/v34i557248,,"Uthman Eyad Alsulami, Mohammed Alghamdi, Hajr Hmoud Alshammari","""[\""Uthman Eyad Alsulami\"", \""Mohammed Alghamdi\"", \""Hajr Hmoud Alshammari\""]""","""[\""https://orcid.org/0000-0001-9654-3752\"", \""https://orcid.org/0000-0002-9794-554X\"", null]"""
7111,Thermal energy effect on optoelectronic characteristics of InGaAsN/GaAs laser diode under the variation of quantum well number,2022,OpenAlex,10.2298/tsci22s1365a,,Mohammed Alghamdi,"""[\""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0002-9794-554X\""]"""
7125,Magnitude of Diabetic Neuropathy in Saudi Arabia: A Systematic Review and Meta-Analysis,2022,OpenAlex,10.21203/rs.3.rs-1104324/v1,,"Lukman Owolabi, Mushabab Alghamdi, Bappa Adamu, Magaji Garba Taura, Abubakar Mohammed Jibo, Mohammed Almansour, Saeed Nasser A Alaklabi, Mohammed Alghamdi, Yousef Ayesh Alotaibi, Isa Adamu Imam, Reda Abdelrazak, Ahmad Rafaat, Muktar H. Aliyu","""[\""Lukman Owolabi\"", \""Mushabab Alghamdi\"", \""Bappa Adamu\"", \""Magaji Garba Taura\"", \""Abubakar Mohammed Jibo\"", \""Mohammed Almansour\"", \""Saeed Nasser A Alaklabi\"", \""Mohammed Alghamdi\"", \""Yousef Ayesh Alotaibi\"", \""Isa Adamu Imam\"", \""Reda Abdelrazak\"", \""Ahmad Rafaat\"", \""Muktar H. Aliyu\""]""","""[\""https://orcid.org/0000-0001-9509-1440\"", \""https://orcid.org/0000-0002-8675-5871\"", \""https://orcid.org/0000-0002-6935-3715\"", \""https://orcid.org/0000-0003-4321-3527\"", \""https://orcid.org/0000-0003-4654-6669\"", \""https://orcid.org/0000-0002-3925-7183\"", \""https://orcid.org/0009-0006-4481-6759\"", \""https://orcid.org/0000-0002-9794-554X\"", null, null, null, null, \""https://orcid.org/0000-0001-9504-4679\""]"""
7126,REMOVED DUE TO POLICY VIOLATIONS,2022,OpenAlex,10.31219/osf.io/u9fmr,,"Mohammed Seif Aldin Suliman Ahmed, Aesa PayonGa, Abdulla Nakhali, Chafik Ibrahim Hassan, Tamer Ata, Mohammad Almawazini, Khalid Mohammad Alshumrani, Sinan Alnashi, Ali Alsharkawy, Mohammed Zahrani, Mohammed Alghamdi, Mohammad Alshumrani, Ahmed Yahiya, Abdulmajid Almawazini, Mohammed Jaman, Marjorrie","""[\""Mohammed Seif Aldin Suliman Ahmed\"", \""Aesa PayonGa\"", \""Abdulla Nakhali\"", \""Chafik Ibrahim Hassan\"", \""Tamer Ata\"", \""Mohammad Almawazini\"", \""Khalid Mohammad Alshumrani\"", \""Sinan Alnashi\"", \""Ali Alsharkawy\"", \""Mohammed Zahrani\"", \""Mohammed Alghamdi\"", \""Mohammad Alshumrani\"", \""Ahmed Yahiya\"", \""Abdulmajid Almawazini\"", \""Mohammed Jaman\"", \""Marjorrie Madco\"", \""Osama Alghamdi\"", \""Hazem Almawazini\"", \""Essam Alghamdi\"", \""Ahmed Obaidalla Alghamdi\"", \""Thara Kundoly\""]""","""[null, null, null, null, null, null, null, null, null, null, \""https://orcid.org/0000-0002-9794-554X\"", null, null, null, null, null, \""https://orcid.org/0000-0003-2313-096X\"", null, null, null, null]"""
7127,Trust Aware Manta Ray Foraging Optimization based Secure Routing Protocol for Wireless Sensor Networks,2022,OpenAlex,10.54216/ijwac.040103,,"Mohammed Alghamdi, Salwa. H. Alghamdi, Abeer Salawi","""[\""Mohammed Alghamdi\"", \""Salwa. H. Alghamdi\"", \""Abeer Salawi\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", null, null]"""
7129,Epidemiology of recurrent anterior cruciate ligament injuries according to sport type,2022,OpenAlex,10.18203/2394-6040.ijcmph20222087,,"Khalid Mohammed Sunbol, Marwa Fahad Alsuwaidan, Abdulwahab Yahya Huraysi, Yahia Abdullah Elsharif, Basil Abdulrahman Alsuwaine, Abdulhadi Abdullah Alkhalifah, Mohammed Jamal Almunaikh, Jawad Najeeb Almarzooq, Fahad Saleh Almutairi, Mohammed Abdulaziz Kattan, Mohammed Alghamdi","""[\""Khalid Mohammed Sunbol\"", \""Marwa Fahad Alsuwaidan\"", \""Abdulwahab Yahya Huraysi\"", \""Yahia Abdullah Elsharif\"", \""Basil Abdulrahman Alsuwaine\"", \""Abdulhadi Abdullah Alkhalifah\"", \""Mohammed Jamal Almunaikh\"", \""Jawad Najeeb Almarzooq\"", \""Fahad Saleh Almutairi\"", \""Mohammed Abdulaziz Kattan\"", \""Mohammed Alghamdi\""]""","""[null, null, null, null, null, null, null, null, null, null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7130,"Outcomes of COVID-19 in Children After Wide Distribution of COVID Vaccine, Albaha, Saudi Arabia",2022,OpenAlex,10.31014/aior.1994.05.03.229,,"Abdulmajid Almawazini, Ahmed Obaidalla Alghamdi, Ali Alsharkawy, Matar Ahmed Al Sehemi, Mohammed Alghamdi, Njood Alghamdi, Kholoud Mohammed Alghamdi, Lara Muaffak Alsakka, Nouf Abdullah Alghmadi, Hazem Almawazini, Mohammad Almawazini","""[\""Abdulmajid Almawazini\"", \""Ahmed Obaidalla Alghamdi\"", \""Ali Alsharkawy\"", \""Matar Ahmed Al Sehemi\"", \""Mohammed Alghamdi\"", \""Njood Alghamdi\"", \""Kholoud Mohammed Alghamdi\"", \""Lara Muaffak Alsakka\"", \""Nouf Abdullah Alghmadi\"", \""Hazem Almawazini\"", \""Mohammad Almawazini\""]""","""[null, null, null, null, \""https://orcid.org/0000-0002-9794-554X\"", null, null, null, null, null, null]"""
7136,Tables,2022,OpenAlex,10.6084/m9.figshare.18586016,,"Anwar Ebid, Hayam Mahmoud, Mohammed Alghamdi, Abeer Ibrahim, ahmed almoosa, Salem F. Alatawi","""[\""Anwar Ebid\"", \""Hayam Mahmoud\"", \""Mohammed Alghamdi\"", \""Abeer Ibrahim\"", \""ahmed almoosa\"", \""Salem F. Alatawi\""]""","""[\""https://orcid.org/0000-0002-6299-4480\"", \""https://orcid.org/0000-0002-9352-4916\"", \""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0002-9106-520X\"", null, \""https://orcid.org/0000-0003-2187-2628\""]"""
7137,Raw data,2022,OpenAlex,10.6084/m9.figshare.18586034,,"Anwar Ebid, Hayam Mahmoud, Mohammed Alghamdi, Abeer Ibrahim, ahmed almoosa, Salem F. Alatawi","""[\""Anwar Ebid\"", \""Hayam Mahmoud\"", \""Mohammed Alghamdi\"", \""Abeer Ibrahim\"", \""ahmed almoosa\"", \""Salem F. Alatawi\""]""","""[\""https://orcid.org/0000-0002-6299-4480\"", \""https://orcid.org/0000-0002-9352-4916\"", \""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0002-9106-520X\"", null, \""https://orcid.org/0000-0003-2187-2628\""]"""
